game_id,venue,venue_time_zone_tz
2002021175,United Center,CDT
2002020896,MCI Center,EDT
2002020273,Continental Airlines Arena,EDT
2002020792,American Airlines Center,CDT
2002020799,Mellon Arena,EDT
2002020757,Continental Airlines Arena,EDT
2002020711,MCI Center,EDT
2002020881,First Union Center,EDT
2002020381,Savvis Center,CDT
2002020796,FleetCenter,EDT
2002020683,FleetCenter,EDT
2002021083,HP Pavilion at San Jose,PDT
2002020530,Pengrowth Saddledome,MDT
2002020546,Pengrowth Saddledome,MDT
2002020197,Corel Centre,EDT
2002020106,St. Pete Times Forum,EDT
2002020849,General Motors Place,PDT
2002020206,RBC Center,EDT
2002021230,HP Pavilion at San Jose,PDT
2002020940,General Motors Place,PDT
2002020388,RBC Center,EDT
2002021000,Savvis Center,CDT
2002020696,Joe Louis Arena,EDT
2002020038,Nassau Coliseum,EDT
2002020123,Pepsi Center,MDT
2002021146,Skyreach Centre,MDT
2002021124,Xcel Energy Center,CDT
2002020005,Corel Centre,EDT
2002021052,Pengrowth Saddledome,MDT
2002020324,RBC Center,EDT
2002020819,America West Arena,MST
2002020705,America West Arena,MST
2002020387,MCI Center,EDT
2002020413,HSBC Arena,EDT
2002020844,Corel Centre,EDT
2002020072,Skyreach Centre,MDT
2002020641,Pengrowth Saddledome,MDT
2002021067,Nationwide Arena,EDT
2002021140,General Motors Place,PDT
2002020082,HSBC Arena,EDT
2002020033,Nationwide Arena,EDT
2002020867,Office Depot Center,EDT
2002020334,America West Arena,MST
2002020943,America West Arena,MST
2002020128,Skyreach Centre,MDT
2002020146,First Union Center,EDT
2002020245,Philips Arena,EDT
2002020874,Savvis Center,CDT
2002020084,Centre Bell,EDT
2002021063,Centre Bell,EDT
2002020961,Staples Center,PDT
2002020193,Savvis Center,CDT
2002020540,Skyreach Centre,MDT
2002020349,Corel Centre,EDT
2002020526,RBC Center,EDT
2002020687,Office Depot Center,EDT
2002020548,FleetCenter,EDT
2002020078,Air Canada Centre,EDT
2002020267,Centre Bell,EDT
2002020848,Gaylord Entertainment Center,CDT
2002020372,America West Arena,MST
2002021036,Continental Airlines Arena,EDT
2002020873,Philips Arena,EDT
2002020677,MCI Center,EDT
2002020014,RBC Center,EDT
2002021089,Savvis Center,CDT
2002020312,Madison Square Garden,EDT
2002021026,American Airlines Center,CDT
2002020297,Madison Square Garden,EDT
2002020995,HSBC Arena,EDT
2002020523,HP Pavilion at San Jose,PDT
2002020167,Joe Louis Arena,EDT
2002020574,Staples Center,PDT
2002020493,Centre Bell,EDT
2002020745,MCI Center,EDT
2002020533,Mellon Arena,EDT
2002020280,Office Depot Center,EDT
2002020107,Joe Louis Arena,EDT
2002021218,Centre Bell,EDT
2002020470,Continental Airlines Arena,EDT
2002021077,Continental Airlines Arena,EDT
2002020336,First Union Center,EDT
2002020395,First Union Center,EDT
2002020153,Nationwide Arena,EDT
2002020486,Philips Arena,EDT
2002020133,Philips Arena,EDT
2002020763,American Airlines Center,CDT
2002020827,Joe Louis Arena,EDT
2002020945,Nassau Coliseum,EDT
2002020117,Skyreach Centre,MDT
2002020479,MCI Center,EDT
2002021112,Air Canada Centre,EDT
2002020081,HP Pavilion at San Jose,PDT
2002020930,HP Pavilion at San Jose,PDT
2002021221,RBC Center,EDT
2002020384,Staples Center,PDT
2002020161,Mellon Arena,EDT
2002020752,Nassau Coliseum,EDT
2002020882,Air Canada Centre,EDT
2002020589,Savvis Center,CDT
2002020625,Staples Center,PDT
2002021164,Savvis Center,CDT
2002021074,MCI Center,EDT
2002020846,Joe Louis Arena,EDT
2002020595,HP Pavilion at San Jose,PDT
2002020289,Savvis Center,CDT
2002020216,Pepsi Center,MDT
2002020310,Arrowhead Pond,PDT
2002020323,MCI Center,EDT
2002020102,America West Arena,MST
2002021163,FleetCenter,EDT
2002020353,Savvis Center,CDT
2002020804,MCI Center,EDT
2002020736,Air Canada Centre,EDT
2002020235,FleetCenter,EDT
2002020764,Skyreach Centre,MDT
2002020564,General Motors Place,PDT
2002020777,Staples Center,PDT
2002021066,Philips Arena,EDT
2002020392,Pepsi Center,MDT
2002020058,Continental Airlines Arena,EDT
2002020075,American Airlines Center,CDT
2002020471,Philips Arena,EDT
2002020354,Gaylord Entertainment Center,CDT
2002020278,Nationwide Arena,EDT
2002020894,HP Pavilion at San Jose,PDT
2002020566,MCI Center,EDT
2002020463,Gaylord Entertainment Center,CDT
2002020379,St. Pete Times Forum,EDT
2002020924,United Center,CDT
2002020242,HSBC Arena,EDT
2002020029,America West Arena,MST
2002020371,Skyreach Centre,MDT
2002020490,First Union Center,EDT
2002020718,Philips Arena,EDT
2002020144,FleetCenter,EDT
2002021161,Skyreach Centre,MDT
2002020769,Nationwide Arena,EDT
2002020069,Savvis Center,CDT
2002021021,Philips Arena,EDT
2002020035,Pepsi Center,MDT
2002020048,First Union Center,EDT
2002020876,St. Pete Times Forum,EDT
2002020282,General Motors Place,PDT
2002021017,Mellon Arena,EDT
2002021136,Centre Bell,EDT
2002020295,General Motors Place,PDT
2002020823,American Airlines Center,CDT
2002020149,Pengrowth Saddledome,MDT
2002021143,Madison Square Garden,EDT
2002020644,HP Pavilion at San Jose,PDT
2003020433,Corel Centre,EDT
2003020214,Centre Bell,EDT
2003020334,HSBC Arena,EDT
2003020520,HP Pavilion at San Jose,PDT
2003020437,Mellon Arena,EDT
2003021141,Nationwide Arena,EDT
2003020739,Staples Center,PDT
2003020909,Air Canada Centre,EDT
2003020278,Rexall Place,MDT
2003020934,MCI Center,EDT
2003021196,American Airlines Center,CDT
2003020523,RBC Center,EDT
2003020527,Office Depot Center,EDT
2003020258,RBC Center,EDT
2003020193,Madison Square Garden,EDT
2003020552,Mellon Arena,EDT
2003020848,Gaylord Entertainment Center,CDT
2003020391,Pepsi Center,MDT
2003020144,Staples Center,PDT
2003020473,Nationwide Arena,EDT
2003020135,HSBC Arena,EDT
2003020480,Air Canada Centre,EDT
2003021229,Arrowhead Pond,PDT
2003021222,Continental Airlines Arena,EDT
2003020647,Madison Square Garden,EDT
2003020661,HSBC Arena,EDT
2003020884,HSBC Arena,EDT
2003020050,Gaylord Entertainment Center,CDT
2003020796,Rexall Place,MDT
2003021042,Glendale Arena,MST
2003020524,Nationwide Arena,EDT
2003020564,FleetCenter,EDT
2003020882,Centre Bell,EDT
2003021112,Arrowhead Pond,PDT
2003021132,FleetCenter,EDT
2003020916,Continental Airlines Arena,EDT
2003020201,St. Pete Times Forum,EDT
2003020502,HSBC Arena,EDT
2003020250,Pepsi Center,MDT
2003021184,Pepsi Center,MDT
2003020142,United Center,CDT
2003020877,Arrowhead Pond,PDT
2003020273,St. Pete Times Forum,EDT
2003020730,Centre Bell,EDT
2003020668,Rexall Place,MDT
2003020476,HSBC Arena,EDT
2003021022,Madison Square Garden,EDT
2003020631,Wachovia Center,EDT
2003020721,Staples Center,PDT
2003020718,United Center,CDT
2003020024,Nationwide Arena,EDT
2003020197,Corel Centre,EDT
2003020451,Air Canada Centre,EDT
2003020306,Pepsi Center,MDT
2003020181,RBC Center,EDT
2003021090,General Motors Place,PDT
2003020381,Philips Arena,EDT
2003021029,Arrowhead Pond,PDT
2003020358,Centre Bell,EDT
2003020284,American Airlines Center,CDT
2003020646,HSBC Arena,EDT
2003020474,Office Depot Center,EDT
2003020321,HP Pavilion at San Jose,PDT
2003020644,Savvis Center,CDT
2003020316,Office Depot Center,EDT
2003021072,Pepsi Center,MDT
2003021195,Xcel Energy Center,CDT
2003020983,Mellon Arena,EDT
2003020279,Pepsi Center,MDT
2003020042,Staples Center,PDT
2003020719,Pengrowth Saddledome,MDT
2003020553,St. Pete Times Forum,EDT
2003021084,Mellon Arena,EDT
2003021113,FleetCenter,EDT
2003020880,St. Pete Times Forum,EDT
2003020695,Arrowhead Pond,PDT
2003020308,Nationwide Arena,EDT
2003020148,Nassau Coliseum,EDT
2003020539,Nationwide Arena,EDT
2003020242,Staples Center,PDT
2003021007,Pepsi Center,MDT
2003021123,Nassau Coliseum,EDT
2003020058,Philips Arena,EDT
2003020581,Office Depot Center,EDT
2003020885,Nassau Coliseum,EDT
2003021045,Wachovia Center,EDT
2003021200,St. Pete Times Forum,EDT
2003020364,Philips Arena,EDT
2003020782,MCI Center,EDT
2003020713,Arrowhead Pond,PDT
2003020061,Savvis Center,CDT
2003020338,Corel Centre,EDT
2003020959,Staples Center,PDT
2003020389,Nassau Coliseum,EDT
2003020675,Continental Airlines Arena,EDT
2003020455,Savvis Center,CDT
2003020817,Continental Airlines Arena,EDT
2003020369,FleetCenter,EDT
2003020986,HSBC Arena,EDT
2003020033,HSBC Arena,EDT
2003020724,Continental Airlines Arena,EDT
2003020726,American Airlines Center,CDT
2003020361,Pengrowth Saddledome,MDT
2003020913,Glendale Arena,MST
2003020349,FleetCenter,EDT
2003020498,Gaylord Entertainment Center,CDT
2003020881,Air Canada Centre,EDT
2003021127,HP Pavilion at San Jose,PDT
2003020232,Xcel Energy Center,CDT
2003020030,Xcel Energy Center,CDT
2003020291,Mellon Arena,EDT
2003020767,Savvis Center,CDT
2003020041,American Airlines Center,CDT
2003020696,HP Pavilion at San Jose,PDT
2003020619,HP Pavilion at San Jose,PDT
2003020736,Glendale Arena,MST
2003020978,Pepsi Center,MDT
2003020329,Arrowhead Pond,PDT
2003020371,Nassau Coliseum,EDT
2003020165,American Airlines Center,CDT
2003021170,St. Pete Times Forum,EDT
2003020806,Pengrowth Saddledome,MDT
2003020529,Glendale Arena,MST
2003021145,Rexall Place,MDT
2003021116,Air Canada Centre,EDT
2003020459,Joe Louis Arena,EDT
2003020907,Wachovia Center,EDT
2003021131,Staples Center,PDT
2003020864,Continental Airlines Arena,EDT
2003020993,Arrowhead Pond,PDT
2003020790,FleetCenter,EDT
2003020966,Philips Arena,EDT
2003020835,United Center,CDT
2003020295,Pepsi Center,MDT
2003020994,HP Pavilion at San Jose,PDT
2003020813,Arrowhead Pond,PDT
2003020001,FleetCenter,EDT
2003021115,American Airlines Center,CDT
2003020536,MCI Center,EDT
2003020594,Joe Louis Arena,EDT
2003020753,Pepsi Center,MDT
2003021137,Office Depot Center,EDT
2003020257,Corel Centre,EDT
2003021148,Wachovia Center,EDT
2003020751,Air Canada Centre,EDT
2003021088,Rexall Place,MDT
2003020204,Glendale Arena,MST
2003021015,Mellon Arena,EDT
2003020686,MCI Center,EDT
2003020227,Wachovia Center,EDT
2003021004,Joe Louis Arena,EDT
2003020936,Continental Airlines Arena,EDT
2003020891,Madison Square Garden,EDT
2003020976,Air Canada Centre,EDT
2003020532,Corel Centre,EDT
2003020693,St. Pete Times Forum,EDT
2003020836,American Airlines Center,CDT
2003020305,American Airlines Center,CDT
2003020650,Continental Airlines Arena,EDT
2003020370,HSBC Arena,EDT
2003021075,Savvis Center,CDT
2003020453,Mellon Arena,EDT
2003021039,MCI Center,EDT
2003020666,Gaylord Entertainment Center,CDT
2003020311,Savvis Center,CDT
2003020738,Rexall Place,MDT
2003020998,Savvis Center,CDT
2003020081,HP Pavilion at San Jose,PDT
2003020521,Nassau Coliseum,EDT
2003020841,RBC Center,EDT
2003020572,American Airlines Center,CDT
2003021031,Continental Airlines Arena,EDT
2003020846,Savvis Center,CDT
2003020112,Rexall Place,MDT
2003021051,Pengrowth Saddledome,MDT
2003020626,Nassau Coliseum,EDT
2003020867,United Center,CDT
2003020277,Pengrowth Saddledome,MDT
2003020064,Pengrowth Saddledome,MDT
2003020662,Madison Square Garden,EDT
2003020213,FleetCenter,EDT
2003020078,Pepsi Center,MDT
2003020244,Corel Centre,EDT
2003020098,Office Depot Center,EDT
2003020178,Gaylord Entertainment Center,CDT
2003021120,Office Depot Center,EDT
2003020786,Savvis Center,CDT
2003020263,HP Pavilion at San Jose,PDT
2003020491,United Center,CDT
2003021085,Joe Louis Arena,EDT
2003020742,MCI Center,EDT
2003020768,Xcel Energy Center,CDT
2003020272,FleetCenter,EDT
2003020004,Corel Centre,EDT
2003020458,Office Depot Center,EDT
2003020252,HP Pavilion at San Jose,PDT
2003021202,Centre Bell,EDT
2003021089,Glendale Arena,MST
2003020856,United Center,CDT
2003021055,St. Pete Times Forum,EDT
2003020956,HP Pavilion at San Jose,PDT
2003021035,Gaylord Entertainment Center,CDT
2003021207,Nationwide Arena,EDT
2003020110,St. Pete Times Forum,EDT
2003020187,Nationwide Arena,EDT
2003020206,Nationwide Arena,EDT
2003020265,Mellon Arena,EDT
2003021111,Rexall Place,MDT
2003021020,Pepsi Center,MDT
2003020399,Arrowhead Pond,PDT
2003020492,Arrowhead Pond,PDT
2003021118,Corel Centre,EDT
2003020031,Arrowhead Pond,PDT
2003020256,Arrowhead Pond,PDT
2003020312,Staples Center,PDT
2003021037,Staples Center,PDT
2003020664,Corel Centre,EDT
2003020010,Gaylord Entertainment Center,CDT
2003020860,St. Pete Times Forum,EDT
2003020918,United Center,CDT
2003020894,Centre Bell,EDT
2003020237,Nationwide Arena,EDT
2003020840,Madison Square Garden,EDT
2003020021,Wachovia Center,EDT
2003020931,Wachovia Center,EDT
2003020707,Nationwide Arena,EDT
2003021128,General Motors Place,PDT
2003020066,Glendale Arena,MST
2003020065,Rexall Place,MDT
2003020444,United Center,CDT
2003020642,FleetCenter,EDT
2003020940,Glendale Arena,MST
2003020077,Xcel Energy Center,CDT
2003020423,General Motors Place,PDT
2003020815,Centre Bell,EDT
2003020743,Continental Airlines Arena,EDT
2003020163,Philips Arena,EDT
2003020034,RBC Center,EDT
2003020505,Nationwide Arena,EDT
2003020964,St. Pete Times Forum,EDT
2003020484,Savvis Center,CDT
2003020898,Savvis Center,CDT
2003020759,American Airlines Center,CDT
2003020439,Savvis Center,CDT
2003020971,Joe Louis Arena,EDT
2003020854,Wachovia Center,EDT
2003021038,HP Pavilion at San Jose,PDT
2003020395,HP Pavilion at San Jose,PDT
2003020162,RBC Center,EDT
2003020525,Mellon Arena,EDT
2003020046,Centre Bell,EDT
2003021142,HSBC Arena,EDT
2003020111,Gaylord Entertainment Center,CDT
2003020752,Mellon Arena,EDT
2003020803,Mellon Arena,EDT
2003020886,Joe Louis Arena,EDT
2003021129,Xcel Energy Center,CDT
2003020809,Wachovia Center,EDT
2003021217,Centre Bell,EDT
2003020582,Joe Louis Arena,EDT
2003020094,Glendale Arena,MST
2003021122,Staples Center,PDT
2003020164,United Center,CDT
2003020454,Philips Arena,EDT
2003020442,Pengrowth Saddledome,MDT
2003020209,Arrowhead Pond,PDT
2003020247,Mellon Arena,EDT
2003020302,Air Canada Centre,EDT
2003020965,General Motors Place,PDT
2003020347,Rexall Place,MDT
2003020542,Office Depot Center,EDT
2003020499,General Motors Place,PDT
2003020483,St. Pete Times Forum,EDT
2003021198,Arrowhead Pond,PDT
2003020917,Mellon Arena,EDT
2003020249,Xcel Energy Center,CDT
2003020506,Air Canada Centre,EDT
2003021096,Arrowhead Pond,PDT
2003020427,Philips Arena,EDT
2003020546,Glendale Arena,MST
2003020192,Pengrowth Saddledome,MDT
2003020235,HP Pavilion at San Jose,PDT
2003020297,General Motors Place,PDT
2003020115,Arrowhead Pond,PDT
2003020896,Wachovia Center,EDT
2003021026,Nationwide Arena,EDT
2003021068,Gaylord Entertainment Center,CDT
2003020580,St. Pete Times Forum,EDT
2003020899,Xcel Energy Center,CDT
2003020243,FleetCenter,EDT
2003020779,HSBC Arena,EDT
2003020537,RBC Center,EDT
2003020271,Staples Center,PDT
2003021114,Wachovia Center,EDT
2003020390,Office Depot Center,EDT
2003020407,Rexall Place,MDT
2003020138,Corel Centre,EDT
2003020102,Air Canada Centre,EDT
2003021041,Rexall Place,MDT
2003020396,Madison Square Garden,EDT
2003020283,HSBC Arena,EDT
2003020215,Wachovia Center,EDT
2003020385,HSBC Arena,EDT
2003021175,Xcel Energy Center,CDT
2003021006,American Airlines Center,CDT
2003021092,Continental Airlines Arena,EDT
2003021017,MCI Center,EDT
2003020517,United Center,CDT
2003020059,Continental Airlines Arena,EDT
2003020152,Corel Centre,EDT
2003020857,Air Canada Centre,EDT
2003020791,Centre Bell,EDT
2003020543,American Airlines Center,CDT
2003020336,Rexall Place,MDT
2003020637,MCI Center,EDT
2003020160,Staples Center,PDT
2003020346,Pengrowth Saddledome,MDT
2003020008,Office Depot Center,EDT
2003020141,Xcel Energy Center,CDT
2003020117,General Motors Place,PDT
2003020348,Xcel Energy Center,CDT
2003020613,RBC Center,EDT
2003020262,General Motors Place,PDT
2003020226,Nassau Coliseum,EDT
2003020659,Joe Louis Arena,EDT
2003020969,Nassau Coliseum,EDT
2003021182,Air Canada Centre,EDT
2003021054,RBC Center,EDT
2003020479,Wachovia Center,EDT
2003020355,Nassau Coliseum,EDT
2003020380,RBC Center,EDT
2003020549,Savvis Center,CDT
2003020871,Savvis Center,CDT
2003021185,General Motors Place,PDT
2003020610,FleetCenter,EDT
2003021192,Nationwide Arena,EDT
2003020452,Centre Bell,EDT
2003020640,Arrowhead Pond,PDT
2003020440,Gaylord Entertainment Center,CDT
2003020765,Joe Louis Arena,EDT
2003020968,American Airlines Center,CDT
2003020490,Philips Arena,EDT
2003020588,Centre Bell,EDT
2003020785,St. Pete Times Forum,EDT
2003020734,Mellon Arena,EDT
2003021138,Gaylord Entertainment Center,CDT
2003021162,Wachovia Center,EDT
2003020605,MCI Center,EDT
2003021030,Air Canada Centre,EDT
2003020501,FleetCenter,EDT
2003020147,Continental Airlines Arena,EDT
2003020154,Office Depot Center,EDT
2003020824,Wachovia Center,EDT
2003021034,Savvis Center,CDT
2003020975,Centre Bell,EDT
2003020269,American Airlines Center,CDT
2003020717,Madison Square Garden,EDT
2003021049,Continental Airlines Arena,EDT
2003020833,Continental Airlines Arena,EDT
2003020700,RBC Center,EDT
2003020660,Xcel Energy Center,CDT
2003020602,Corel Centre,EDT
2003021093,Philips Arena,EDT
2003020607,Joe Louis Arena,EDT
2003020838,General Motors Place,PDT
2003020560,American Airlines Center,CDT
2003021159,HSBC Arena,EDT
2003020678,Corel Centre,EDT
2003020157,Xcel Energy Center,CDT
2003021173,General Motors Place,PDT
2003021104,Glendale Arena,MST
2003021144,Glendale Arena,MST
2003020469,Savvis Center,CDT
2003020092,Philips Arena,EDT
2003020353,Corel Centre,EDT
2003020819,Gaylord Entertainment Center,CDT
2003021201,FleetCenter,EDT
2003020392,Rexall Place,MDT
2003020562,Gaylord Entertainment Center,CDT
2003020106,Wachovia Center,EDT
2003020855,Joe Louis Arena,EDT
2003020979,Madison Square Garden,EDT
2003021110,United Center,CDT
2003020457,Staples Center,PDT
2003020418,Corel Centre,EDT
2003021059,FleetCenter,EDT
2003020378,HP Pavilion at San Jose,PDT
2003020635,Madison Square Garden,EDT
2003020344,Savvis Center,CDT
2003020756,Madison Square Garden,EDT
2003020519,Pengrowth Saddledome,MDT
2003021197,Pengrowth Saddledome,MDT
2003021188,Continental Airlines Arena,EDT
2003020927,Staples Center,PDT
2003021025,MCI Center,EDT
2003020354,Mellon Arena,EDT
2003020611,Nassau Coliseum,EDT
2003020410,Nationwide Arena,EDT
2003020942,FleetCenter,EDT
2003020872,RBC Center,EDT
2003021023,HSBC Arena,EDT
2003020285,Glendale Arena,MST
2003020485,Gaylord Entertainment Center,CDT
2003020951,Office Depot Center,EDT
2003020557,RBC Center,EDT
2003020161,Madison Square Garden,EDT
2003020755,General Motors Place,PDT
2003020690,Nassau Coliseum,EDT
2003020472,MCI Center,EDT
2003021133,Nassau Coliseum,EDT
2003020087,Arrowhead Pond,PDT
2003020122,Nassau Coliseum,EDT
2003020280,General Motors Place,PDT
2003020286,Arrowhead Pond,PDT
2003020421,United Center,CDT
2003021180,St. Pete Times Forum,EDT
2003020651,Mellon Arena,EDT
2003020837,Rexall Place,MDT
2003020132,Joe Louis Arena,EDT
2003021183,Office Depot Center,EDT
2003020771,Staples Center,PDT
2003020404,Nassau Coliseum,EDT
2003021018,Staples Center,PDT
2003020597,Arrowhead Pond,PDT
2003021063,Centre Bell,EDT
2003020022,MCI Center,EDT
2003020798,FleetCenter,EDT
2003020788,Glendale Arena,MST
2003020449,Nassau Coliseum,EDT
2003020984,Savvis Center,CDT
2003020714,FleetCenter,EDT
2003021048,Centre Bell,EDT
2003020169,St. Pete Times Forum,EDT
2003020932,Pepsi Center,MDT
2003020511,Corel Centre,EDT
2003020299,Philips Arena,EDT
2003020974,HP Pavilion at San Jose,PDT
2003020826,Corel Centre,EDT
2003021194,Office Depot Center,EDT
2003020955,Glendale Arena,MST
2003020388,Corel Centre,EDT
2003020570,HSBC Arena,EDT
2003020643,Wachovia Center,EDT
2003020810,American Airlines Center,CDT
2003020586,Staples Center,PDT
2003020761,HP Pavilion at San Jose,PDT
2003020003,United Center,CDT
2003020368,Rexall Place,MDT
2003020323,Corel Centre,EDT
2003020345,Gaylord Entertainment Center,CDT
2003020834,Joe Louis Arena,EDT
2003020987,Wachovia Center,EDT
2003020853,Continental Airlines Arena,EDT
2003021149,RBC Center,EDT
2003020168,Madison Square Garden,EDT
2003021073,Staples Center,PDT
2003021206,RBC Center,EDT
2003020288,MCI Center,EDT
2003020210,Madison Square Garden,EDT
2003020508,United Center,CDT
2003020211,MCI Center,EDT
2003020893,RBC Center,EDT
2003020630,Air Canada Centre,EDT
2003021081,St. Pete Times Forum,EDT
2003020318,Gaylord Entertainment Center,CDT
2003020461,Pepsi Center,MDT
2003021165,Pengrowth Saddledome,MDT
2003020317,Joe Louis Arena,EDT
2003020441,Xcel Energy Center,CDT
2003020026,Gaylord Entertainment Center,CDT
2003020028,General Motors Place,PDT
2003021163,Joe Louis Arena,EDT
2003020902,HSBC Arena,EDT
2003020253,Philips Arena,EDT
2003020629,HP Pavilion at San Jose,PDT
2003020952,HSBC Arena,EDT
2003020114,HP Pavilion at San Jose,PDT
2003020547,HP Pavilion at San Jose,PDT
2003020330,MCI Center,EDT
2003020013,Mellon Arena,EDT
2003020972,Xcel Energy Center,CDT
2003021168,Nassau Coliseum,EDT
2003020103,Centre Bell,EDT
2003020325,Glendale Arena,MST
2003020199,MCI Center,EDT
2003020783,Joe Louis Arena,EDT
2003020577,FleetCenter,EDT
2003020477,Arrowhead Pond,PDT
2003020488,Staples Center,PDT
2003020697,General Motors Place,PDT
2003020307,St. Pete Times Forum,EDT
2003020609,Arrowhead Pond,PDT
2003020417,MCI Center,EDT
2003020270,Glendale Arena,MST
2003020928,HP Pavilion at San Jose,PDT
2003020746,American Airlines Center,CDT
2003021086,Xcel Energy Center,CDT
2003020576,Centre Bell,EDT
2003021210,Xcel Energy Center,CDT
2003020240,American Airlines Center,CDT
2003021076,Xcel Energy Center,CDT
2003020732,Philips Arena,EDT
2003020231,Gaylord Entertainment Center,CDT
2003021226,Xcel Energy Center,CDT
2003020920,Xcel Energy Center,CDT
2003020014,St. Pete Times Forum,EDT
2003020373,Nationwide Arena,EDT
2003020858,Corel Centre,EDT
2003020424,HP Pavilion at San Jose,PDT
2003020082,Continental Airlines Arena,EDT
2003020119,Air Canada Centre,EDT
2003020360,Savvis Center,CDT
2003020118,Wachovia Center,EDT
2003020866,Gaylord Entertainment Center,CDT
2003020292,St. Pete Times Forum,EDT
2003021204,United Center,CDT
2003020989,Joe Louis Arena,EDT
2003021203,Savvis Center,CDT
2003020608,Xcel Energy Center,CDT
2003020324,Pengrowth Saddledome,MDT
2003020463,Wachovia Center,EDT
2003020950,Continental Airlines Arena,EDT
2003020904,Glendale Arena,MST
2003020409,Madison Square Garden,EDT
2003020924,Air Canada Centre,EDT
2003021152,Madison Square Garden,EDT
2003021171,Office Depot Center,EDT
2003021053,MCI Center,EDT
2003020465,Centre Bell,EDT
2003020088,Nationwide Arena,EDT
2003020109,Continental Airlines Arena,EDT
2003020095,Staples Center,PDT
2003020961,Centre Bell,EDT
2003020352,Pepsi Center,MDT
2003020384,FleetCenter,EDT
2003020638,Glendale Arena,MST
2003020430,American Airlines Center,CDT
2003020402,Joe Louis Arena,EDT
2003021105,Staples Center,PDT
2003020773,Philips Arena,EDT
2003020510,Madison Square Garden,EDT
2003020943,Nassau Coliseum,EDT
2003021199,Staples Center,PDT
2003020772,Madison Square Garden,EDT
2003020207,RBC Center,EDT
2003020792,Pengrowth Saddledome,MDT
2003021028,General Motors Place,PDT
2003020770,Glendale Arena,MST
2003021078,HSBC Arena,EDT
2003020504,MCI Center,EDT
2003020980,MCI Center,EDT
2003020530,General Motors Place,PDT
2003021164,Savvis Center,CDT
2003020733,Nationwide Arena,EDT
2003021172,Gaylord Entertainment Center,CDT
2003021208,Philips Arena,EDT
2003020300,Madison Square Garden,EDT
2003020123,RBC Center,EDT
2003020413,Office Depot Center,EDT
2003020729,FleetCenter,EDT
2003020438,St. Pete Times Forum,EDT
2003020203,Savvis Center,CDT
2003020933,General Motors Place,PDT
2003020777,Mellon Arena,EDT
2003020850,Pengrowth Saddledome,MDT
2003020245,Wachovia Center,EDT
2003021047,Air Canada Centre,EDT
2003020383,Savvis Center,CDT
2003020221,Madison Square Garden,EDT
2003020571,Xcel Energy Center,CDT
2003020054,Arrowhead Pond,PDT
2003021224,Mellon Arena,EDT
2003020435,Wachovia Center,EDT
2003020793,Madison Square Garden,EDT
2003020689,United Center,CDT
2003021191,Nassau Coliseum,EDT
2003020159,Rexall Place,MDT
2003021169,Mellon Arena,EDT
2003020679,Nassau Coliseum,EDT
2003020764,Nationwide Arena,EDT
2003020861,Savvis Center,CDT
2003020775,Pengrowth Saddledome,MDT
2003020495,Centre Bell,EDT
2003020212,Joe Louis Arena,EDT
2003020281,Continental Airlines Arena,EDT
2003020239,United Center,CDT
2003020350,Madison Square Garden,EDT
2003020362,Wachovia Center,EDT
2003020339,Centre Bell,EDT
2003020374,Continental Airlines Arena,EDT
2003021095,United Center,CDT
2003020261,Rexall Place,MDT
2003020862,Glendale Arena,MST
2003020831,Pepsi Center,MDT
2003020322,Philips Arena,EDT
2003021108,Mellon Arena,EDT
2003020233,Glendale Arena,MST
2003020579,Corel Centre,EDT
2003020625,FleetCenter,EDT
2003020405,Air Canada Centre,EDT
2003020634,Staples Center,PDT
2003020981,RBC Center,EDT
2003020314,Nassau Coliseum,EDT
2003020238,HSBC Arena,EDT
2003020234,Staples Center,PDT
2003020915,Staples Center,PDT
2003021157,Nationwide Arena,EDT
2003020702,Mellon Arena,EDT
2003021003,St. Pete Times Forum,EDT
2003020224,American Airlines Center,CDT
2003020332,St. Pete Times Forum,EDT
2003020073,Madison Square Garden,EDT
2003020747,Staples Center,PDT
2003020182,St. Pete Times Forum,EDT
2003020222,MCI Center,EDT
2003020674,Xcel Energy Center,CDT
2003020172,Savvis Center,CDT
2003020844,Corel Centre,EDT
2003021032,Mellon Arena,EDT
2003020296,Pengrowth Saddledome,MDT
2003020728,Wachovia Center,EDT
2003020555,Joe Louis Arena,EDT
2003020140,Gaylord Entertainment Center,CDT
2003020416,Arrowhead Pond,PDT
2003020331,Mellon Arena,EDT
2003021033,Philips Arena,EDT
2003020698,Madison Square Garden,EDT
2003021087,American Airlines Center,CDT
2003020985,Rexall Place,MDT
2003020704,Rexall Place,MDT
2003020104,Nassau Coliseum,EDT
2003020189,Office Depot Center,EDT
2003020569,RBC Center,EDT
2003020903,American Airlines Center,CDT
2003020038,Philips Arena,EDT
2003020963,Nationwide Arena,EDT
2003020251,Rexall Place,MDT
2003020143,Rexall Place,MDT
2003020124,Madison Square Garden,EDT
2003021009,FleetCenter,EDT
2003021178,HP Pavilion at San Jose,PDT
2003021100,FleetCenter,EDT
2003021101,Wachovia Center,EDT
2003020937,Philips Arena,EDT
2003020002,American Airlines Center,CDT
2003020397,United Center,CDT
2003020737,Pengrowth Saddledome,MDT
2003021146,General Motors Place,PDT
2003020180,Wachovia Center,EDT
2003021109,Philips Arena,EDT
2003021176,Rexall Place,MDT
2003020470,Rexall Place,MDT
2003021070,Mellon Arena,EDT
